ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Numchildren,TotalNumPurchases,TotalAcceptedCmp,TotalMnt,Age
143,1970,2nd_Cycle,Single,61209.0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,13,0,957,51
450,1958,2nd_Cycle,In_Relationships,42315.0,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,1,12,0,270,63
9316,1952,1st_Cycle,In_Relationships,13084.0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,5,0,29,69
6379,1949,2nd_Cycle,Single,47570.0,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,2,9,1,121,72
9239,1961,2nd_Cycle,In_Relationships,61923.0,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,2,8,0,126,60
8315,1995,2nd_Cycle,Single,34824.0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,4,0,23,26
2868,1949,3rd_Cycle,Single,26518.0,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,2,8,1,57,72
10888,1961,2nd_Cycle,Single,45938.0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,20,0,636,60
1277,1960,2nd_Cycle,In_Relationships,78468.0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,28,1,1004,61
9977,1973,2nd_Cycle,Single,78901.0,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,1,20,0,734,48
10196,1978,2nd_Cycle,In_Relationships,71427.0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,2,20,0,614,43
6384,1978,2nd_Cycle,Single,71022.0,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,0,1,21,1,1453,43
8029,1988,2nd_Cycle,Single,90247.0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,0,15,4,1621,33
968,1968,2nd_Cycle,Single,41335.0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,1,12,0,187,53
6988,1986,2nd_Cycle,In_Relationships,71952.0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,0,1,22,2,1443,35
4472,1970,3rd_Cycle,Single,35682.0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,1,6,0,57,51
6991,1951,2nd_Cycle,Single,43185.0,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,1,20,0,637,70
3336,1948,3rd_Cycle,In_Relationships,66375.0,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,0,1,14,1,948,73
4301,1971,2nd_Cycle,In_Relationships,35178.0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,0,1,5,2,59,50
1940,1986,2nd_Cycle,In_Relationships,25252.0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,1,4,0,18,35
1272,1965,2nd_Cycle,Single,55250.0,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,1,26,0,903,56
1388,1975,2nd_Cycle,Single,33249.0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,1,8,0,112,46
1044,1953,2nd_Cycle,In_Relationships,58398.0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,20,0,596,68
6969,1982,2nd_Cycle,In_Relationships,50272.0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,1,13,0,233,39
10479,1975,3rd_Cycle,In_Relationships,76618.0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,11,0,1511,46
3619,1960,2nd_Cycle,Single,87305.0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,17,2,1152,61
1715,1978,2nd_Cycle,In_Relationships,25851.0,2013-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,1,7,0,48,43
10159,1970,2nd_Cycle,Single,58710.0,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,1,31,0,1185,51
1463,1958,2nd_Cycle,Single,45160.0,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,2,4,0,21,63
5114,1965,2nd_Cycle,In_Relationships,74806.0,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,1,16,0,965,56
4990,1954,2nd_Cycle,In_Relationships,59111.0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,21,0,869,67
4329,1984,3rd_Cycle,In_Relationships,18988.0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,1,6,0,16,37
10936,1965,2nd_Cycle,In_Relationships,72190.0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,16,0,1947,56
4692,1976,2nd_Cycle,In_Relationships,7500.0,2012-01-08,19,7,0,12,13,7,32,5,4,1,2,9,0,1,12,2,71,45
7212,1966,2nd_Cycle,In_Relationships,44794.0,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,1,6,0,65,55
6086,1955,2nd_Cycle,In_Relationships,80395.0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,24,1,1380,66
437,1976,2nd_Cycle,Single,75012.0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,23,0,1027,45
11171,1965,2nd_Cycle,In_Relationships,56962.0,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,3,21,0,411,56
11101,1991,2nd_Cycle,In_Relationships,89891.0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,26,1,836,30
5329,1949,3rd_Cycle,Single,35946.0,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,2,4,0,11,72
610,1953,3rd_Cycle,In_Relationships,53593.0,2012-07-08,60,349,4,78,6,0,43,8,7,2,6,8,0,2,23,0,480,68
9384,1978,2nd_Cycle,In_Relationships,66373.0,2013-12-06,57,328,9,124,12,24,109,7,4,2,10,3,0,2,23,0,606,43
5956,1948,3rd_Cycle,Single,45072.0,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,3,16,0,284,73
10430,1973,2nd_Cycle,Single,89694.0,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,2,14,3,1472,48
7875,1949,2nd_Cycle,In_Relationships,72025.0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,0,26,4,1677,72
7072,1973,2nd_Cycle,In_Relationships,67432.0,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,1,19,0,1335,48
6255,1952,2nd_Cycle,In_Relationships,70545.0,2014-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,1,13,0,334,69
6516,1989,1st_Cycle,In_Relationships,17487.0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,1,4,0,18,32
5564,1969,2nd_Cycle,In_Relationships,62882.0,2012-09-08,26,509,133,497,78,24,97,2,7,5,6,4,0,1,20,0,1338,52
5682,1953,3rd_Cycle,Single,64108.0,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,1,30,0,1099,68
7458,1956,2nd_Cycle,In_Relationships,34941.0,2013-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,2,8,0,97,65
5237,1950,3rd_Cycle,Single,48767.0,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,3,9,0,63,71
7761,1978,2nd_Cycle,In_Relationships,38702.0,2013-01-08,71,13,11,24,13,8,40,2,3,0,4,6,0,1,9,0,109,43
5278,1964,2nd_Cycle,In_Relationships,82224.0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,21,1,902,57
3560,1952,2nd_Cycle,In_Relationships,83844.0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,20,1,1574,69
7235,1975,2nd_Cycle,In_Relationships,17003.0,2013-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,1,9,0,38,46
10548,1995,2nd_Cycle,Single,71163.0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,24,0,960,26
2281,1970,2nd_Cycle,Single,33697.0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,0,1,4,1,28,51
4073,1954,2nd_Cycle,In_Relationships,63564.0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,0,0,28,2,1215,67
6974,1972,3rd_Cycle,In_Relationships,83443.0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,22,0,1497,49
7938,1958,3rd_Cycle,In_Relationships,51518.0,2013-03-10,92,350,8,66,17,4,4,2,3,2,10,3,0,1,17,0,449,63
7094,1975,2nd_Cycle,Single,58330.0,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,1,24,0,1064,46
3667,1969,2nd_Cycle,In_Relationships,80952.0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,0,25,4,1757,52
7723,1979,2nd_Cycle,In_Relationships,75507.0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,21,0,1440,42
3870,1978,2nd_Cycle,In_Relationships,63855.0,2013-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0,24,0,1006,43
4012,1972,3rd_Cycle,In_Relationships,62220.0,2012-11-08,55,799,12,375,16,12,12,5,7,6,5,6,0,1,23,1,1226,49
5909,1964,2nd_Cycle,In_Relationships,58512.0,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,1,20,0,1171,57
10470,1979,2nd_Cycle,In_Relationships,40662.0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,1,8,0,92,42
6488,1959,3rd_Cycle,In_Relationships,38829.0,2014-06-04,86,76,0,7,0,0,16,1,3,2,2,5,0,1,8,0,99,62
10270,1981,2nd_Cycle,In_Relationships,35523.0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,1,8,0,66,40
6887,1967,2nd_Cycle,Single,79146.0,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,2,19,0,564,54
6406,1988,2nd_Cycle,In_Relationships,78285.0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,21,0,1427,33
7573,1978,3rd_Cycle,Single,31626.0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,0,1,6,2,86,43
4508,1952,2nd_Cycle,Single,75127.0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,19,0,833,69
221,1955,2nd_Cycle,In_Relationships,48726.0,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,1,12,0,242,66
5331,1977,2nd_Cycle,In_Relationships,74985.0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,17,0,1869,44
1911,1987,2nd_Cycle,In_Relationships,67430.0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,29,0,1364,34
20,1965,2nd_Cycle,In_Relationships,46891.0,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,1,8,0,183,56
8786,1956,2nd_Cycle,In_Relationships,62058.0,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,1,18,0,450,65
10582,1979,2nd_Cycle,In_Relationships,72063.0,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,1,21,0,758,42
1915,1951,3rd_Cycle,In_Relationships,78939.0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,20,0,1507,70
8897,1965,2nd_Cycle,Single,42720.0,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,2,25,1,654,56
2371,1972,2nd_Cycle,In_Relationships,33622.0,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,2,9,0,81,49
4303,1957,3rd_Cycle,In_Relationships,6835.0,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,1,1,0,137,64
6825,1953,2nd_Cycle,In_Relationships,41452.0,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,2,4,0,16,68
1072,1965,3rd_Cycle,Single,40760.0,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,1,8,0,93,56
4964,1958,3rd_Cycle,In_Relationships,74250.0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,18,0,1158,63
2461,1955,2nd_Cycle,Single,51124.0,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,2,6,0,43,66
10736,1971,2nd_Cycle,Single,72258.0,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,1,22,0,1525,50
3194,1974,3rd_Cycle,Single,71466.0,2014-05-04,86,412,12,546,78,182,0,1,4,4,10,1,0,0,19,0,1230,47
10839,1976,2nd_Cycle,In_Relationships,36283.0,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,2,6,0,29,45
49,1970,2nd_Cycle,Single,20587.0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,1,5,0,25,51
4290,1972,2nd_Cycle,In_Relationships,30467.0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,1,4,0,24,49
10219,1972,2nd_Cycle,In_Relationships,31590.0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,1,5,0,38,49
4211,1986,1st_Cycle,In_Relationships,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,1,7,0,57,35
1135,1960,2nd_Cycle,In_Relationships,17144.0,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,2,12,0,47,61
6299,1968,3rd_Cycle,Single,42564.0,2013-02-01,28,324,48,186,39,18,198,6,6,8,4,7,0,1,24,2,813,53
10846,1978,2nd_Cycle,In_Relationships,43783.0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,0,1,22,1,629,43
347,1976,2nd_Cycle,Single,40780.0,2012-08-09,30,229,27,71,13,3,34,4,7,1,5,9,0,1,17,0,377,45
6543,1945,2nd_Cycle,In_Relationships,62847.0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,14,0,1612,76
10446,1957,3rd_Cycle,In_Relationships,82017.0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,0,0,17,4,729,64
3479,1950,2nd_Cycle,Single,16813.0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,0,0,6,1,50,71
11075,1978,2nd_Cycle,In_Relationships,51267.0,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,2,15,0,270,43
4442,1961,2nd_Cycle,Single,46524.0,2013-05-04,70,31,19,35,26,14,52,2,1,1,5,3,0,1,9,0,177,60
199,1962,2nd_Cycle,Single,45183.0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,0,13,1,315,59
6722,1954,3rd_Cycle,In_Relationships,70421.0,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,1,23,0,767,67
796,1965,2nd_Cycle,Single,60161.0,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,1,26,0,1071,56
3749,1973,2nd_Cycle,In_Relationships,73926.0,2013-02-03,54,627,91,597,159,91,15,1,6,5,12,3,0,0,24,0,1580,48
8523,1968,2nd_Cycle,In_Relationships,19329.0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,1,10,0,60,53
310,1970,2nd_Cycle,In_Relationships,61872.0,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,1,21,0,573,51
8629,1956,2nd_Cycle,Single,46984.0,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,2,5,0,41,65
236,1951,2nd_Cycle,In_Relationships,34838.0,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,2,10,0,170,70
9930,1944,3rd_Cycle,Single,82716.0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,28,0,1167,77
3483,1958,2nd_Cycle,In_Relationships,48192.0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,0,25,4,1526,63
4599,1976,2nd_Cycle,In_Relationships,49681.0,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,2,21,0,458,45
7326,1971,2nd_Cycle,In_Relationships,56850.0,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,1,6,0,63,50
7352,1957,2nd_Cycle,In_Relationships,55267.0,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,1,17,0,405,64
2350,1972,2nd_Cycle,In_Relationships,59666.0,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,2,20,1,1027,49
9145,1972,2nd_Cycle,Single,72504.0,2013-06-04,43,604,26,470,123,161,94,2,5,9,6,2,0,1,22,0,1478,49
2964,1981,2nd_Cycle,In_Relationships,26872.0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,5,0,72,40
5585,1972,2nd_Cycle,Single,21359.0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,1,7,1,48,49
9687,1975,2nd_Cycle,Single,73170.0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,16,0,726,46
3732,1955,2nd_Cycle,In_Relationships,52750.0,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,1,27,0,860,66
6303,1986,3rd_Cycle,In_Relationships,91820.0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,22,0,1497,35
11176,1970,3rd_Cycle,In_Relationships,65968.0,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,1,18,0,495,51
2986,1976,2nd_Cycle,In_Relationships,30772.0,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,2,4,0,20,45
7462,1954,2nd_Cycle,Single,22507.0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,19,0,570,67
3900,1972,2nd_Cycle,In_Relationships,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,1,21,0,769,49
7034,1978,2nd_Cycle,In_Relationships,25804.0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,1,7,0,55,43
9493,1980,3rd_Cycle,Single,76412.0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,18,3,1808,41
1143,1972,2nd_Cycle,In_Relationships,22063.0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,1,7,0,55,49
1,1961,2nd_Cycle,Single,57091.0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,18,2,577,60
3855,1963,2nd_Cycle,In_Relationships,22419.0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,8,0,162,58
5536,1959,2nd_Cycle,In_Relationships,87771.0,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,20,5,1957,62
5989,1959,2nd_Cycle,Single,78353.0,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,1,24,0,1576,62
9499,1954,2nd_Cycle,In_Relationships,93404.0,2013-07-05,97,1279,15,287,20,0,15,3,3,4,7,5,0,3,17,2,1616,67
6768,1962,2nd_Cycle,Single,37859.0,2013-12-01,75,22,1,8,2,1,2,2,1,0,3,8,0,3,6,0,36,59
2150,1958,3rd_Cycle,Single,80995.0,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,1,22,0,1482,63
6646,1984,2nd_Cycle,In_Relationships,16529.0,2014-01-03,23,3,0,5,13,0,1,1,1,0,3,6,0,1,5,0,22,37
4887,1976,3rd_Cycle,Single,55412.0,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,2,6,0,63,45
8560,1992,2nd_Cycle,Single,48789.0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0,18,0,680,29
3321,1967,3rd_Cycle,In_Relationships,56575.0,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,2,20,0,542,54
11003,1980,2nd_Cycle,In_Relationships,25130.0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,1,7,0,50,41
10402,1967,2nd_Cycle,In_Relationships,35441.0,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,2,6,0,39,54
9904,1956,2nd_Cycle,In_Relationships,71391.0,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,1,28,0,1043,65
6141,1972,2nd_Cycle,Single,49494.0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,1,14,0,385,49
5687,1980,2nd_Cycle,Single,81702.0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,27,0,1633,41
10856,1980,2nd_Cycle,Single,45889.0,2013-02-07,42,31,0,6,0,1,8,1,1,0,3,6,0,1,5,0,46,41
5121,1977,2nd_Cycle,Single,56628.0,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,0,1,20,1,761,44
4186,1950,2nd_Cycle,In_Relationships,34026.0,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,2,9,0,76,71
368,1974,2nd_Cycle,In_Relationships,40049.0,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,1,14,0,290,47
3312,1988,2nd_Cycle,Single,34176.0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,1,11,0,89,33
11121,1981,2nd_Cycle,In_Relationships,19419.0,2012-10-11,76,2,14,28,16,3,7,4,4,0,3,9,0,1,11,0,70,40
5332,1960,2nd_Cycle,In_Relationships,82504.0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,17,0,1066,61
5848,1970,2nd_Cycle,In_Relationships,81205.0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,0,0,19,4,2009,51
10343,1991,2nd_Cycle,Single,61618.0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,19,0,1345,30
5935,1956,2nd_Cycle,Single,55284.0,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,1,23,0,764,65
2895,1963,2nd_Cycle,Single,49980.0,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,1,11,0,195,58
10262,1980,2nd_Cycle,In_Relationships,15072.0,2013-10-05,96,8,2,15,0,10,18,4,3,1,3,5,0,2,11,0,53,41
7848,1974,2nd_Cycle,Single,49166.0,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,1,13,0,368,47
9477,1954,3rd_Cycle,In_Relationships,65324.0,2014-11-01,0,384,0,102,21,32,5,3,6,2,9,4,0,1,20,0,544,67
4856,1957,2nd_Cycle,In_Relationships,82347.0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,0,0,25,2,1853,64
7186,1966,3rd_Cycle,In_Relationships,30843.0,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,0,2,6,1,35,55
5794,1974,3rd_Cycle,In_Relationships,46374.0,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,18,3,446,47
1456,1979,2nd_Cycle,Single,60474.0,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,1,31,0,1180,42
4877,1973,2nd_Cycle,In_Relationships,38576.0,2014-04-03,2,34,0,7,0,0,0,1,1,0,3,7,0,1,5,0,41,48
425,1985,2nd_Cycle,In_Relationships,55357.0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,2,22,0,727,36
3007,1966,2nd_Cycle,In_Relationships,37758.0,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,2,6,0,40,55
1031,1989,2nd_Cycle,In_Relationships,85710.0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,26,1,1062,32
4297,1969,2nd_Cycle,In_Relationships,23228.0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,1,7,0,40,52
807,1969,2nd_Cycle,In_Relationships,44602.0,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,2,17,0,292,52
9553,1987,2nd_Cycle,In_Relationships,7500.0,2013-09-01,94,0,2,3,4,1,5,1,0,0,3,6,0,0,4,0,15,34
4271,1989,2nd_Cycle,In_Relationships,38683.0,2012-04-10,80,46,35,69,84,41,66,6,4,1,6,7,0,1,17,0,341,32
4120,1975,2nd_Cycle,Single,49514.0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,1,13,0,369,46
2036,1973,3rd_Cycle,In_Relationships,57906.0,2013-11-06,29,243,11,119,10,3,15,3,4,2,8,4,0,1,17,0,401,48
115,1966,2nd_Cycle,Single,43456.0,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,1,17,0,393,55
4259,1986,2nd_Cycle,Single,19485.0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,2,4,0,10,35
8687,1978,2nd_Cycle,In_Relationships,53172.0,2013-06-05,54,121,62,90,68,20,125,3,2,3,8,3,0,1,16,0,486,43
2447,1979,2nd_Cycle,In_Relationships,30545.0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,1,7,0,69,42
10140,1983,3rd_Cycle,In_Relationships,70123.0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,17,2,1727,38
9353,1959,2nd_Cycle,Single,62450.0,2014-06-01,61,515,47,267,62,66,38,2,5,5,4,3,0,1,16,1,995,62
3623,1976,2nd_Cycle,In_Relationships,21675.0,2014-11-06,55,4,0,16,17,4,4,3,4,0,3,7,0,1,10,0,45,45
738,1981,2nd_Cycle,Single,42395.0,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,2,12,0,182,40
7631,1978,2nd_Cycle,In_Relationships,61346.0,2013-06-10,34,562,58,168,43,16,142,1,5,7,10,3,0,1,23,0,989,43
4789,1953,2nd_Cycle,In_Relationships,80812.0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,0,0,18,3,1677,68
773,1971,2nd_Cycle,Single,42835.0,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,2,23,0,595,50
10602,1983,2nd_Cycle,In_Relationships,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,1,9,0,156,38
1446,1956,2nd_Cycle,Single,86424.0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,28,0,1226,65
3270,1978,2nd_Cycle,In_Relationships,17117.0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,1,11,0,128,43
8443,1972,2nd_Cycle,Single,24762.0,2014-10-02,16,6,10,12,3,15,40,3,3,1,2,8,0,1,9,2,86,49
9653,1975,2nd_Cycle,In_Relationships,35797.0,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,1,7,0,68,46
8916,1975,2nd_Cycle,Single,36627.0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,2,4,0,16,46
8017,1981,2nd_Cycle,In_Relationships,51111.0,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,2,7,0,55,40
5830,1972,3rd_Cycle,Single,86857.0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,22,1,2114,49
4597,1970,3rd_Cycle,In_Relationships,82072.0,2013-02-07,67,889,55,685,168,92,129,1,3,2,13,1,0,0,19,0,2018,51
7023,1953,3rd_Cycle,Single,46231.0,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,3,15,0,263,68
8086,1959,2nd_Cycle,In_Relationships,42243.0,2013-11-12,34,48,0,2,0,0,5,2,2,0,3,7,0,2,7,0,55,62
8825,1962,2nd_Cycle,In_Relationships,51195.0,2013-01-04,46,230,14,156,82,24,58,8,9,2,5,8,0,2,24,0,564,59
2930,1978,2nd_Cycle,Single,68092.0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,20,0,1281,43
1928,1973,2nd_Cycle,In_Relationships,31814.0,2013-09-02,73,35,3,20,4,1,20,2,2,0,3,9,0,1,7,1,83,48
7108,1965,2nd_Cycle,Single,51390.0,2012-08-09,54,205,20,47,23,2,56,6,5,2,5,5,0,2,18,0,353,56
